┌────────────┬─────────────────────┬──────┐
│    Date    │       region        │ year │
│ 2017-12-03 │ LasVegas            │ 2017 │
│ 2017-11-26 │ LasVegas            │ 2017 │
│ 2017-11-19 │ LasVegas            │ 2017 │
│ 2017-11-12 │ LasVegas            │ 2017 │
│ 2017-11-05 │ LasVegas            │ 2017 │
│ 2017-10-29 │ LasVegas            │ 2017 │
│ 2017-10-22 │ LasVegas            │ 2017 │
│ 2017-10-15 │ LasVegas            │ 2017 │
│ 2017-10-08 │ LasVegas            │ 2017 │
│ 2017-10-01 │ LasVegas            │ 2017 │
│ 2017-09-24 │ LasVegas            │ 2017 │
│ 2017-09-17 │ LasVegas            │ 2017 │
│ 2017-09-10 │ LasVegas            │ 2017 │
│ 2017-09-03 │ LasVegas            │ 2017 │
│ 2017-08-27 │ LasVegas            │ 2017 │
│ 2017-08-20 │ LasVegas            │ 2017 │
│ 2017-08-13 │ LasVegas            │ 2017 │
│ 2017-08-06 │ LasVegas            │ 2017 │
│ 2017-07-30 │ LasVegas            │ 2017 │
│ 2017-07-23 │ LasVegas            │ 2017 │
│ 2017-07-16 │ LasVegas            │ 2017 │
│ 2017-07-09 │ LasVegas            │ 2017 │
│ 2017-07-02 │ LasVegas            │ 2017 │
│ 2017-06-25 │ LasVegas            │ 2017 │
│ 2017-06-18 │ LasVegas            │ 2017 │
│ 2017-06-11 │ LasVegas            │ 2017 │
│ 2017-06-04 │ LasVegas            │ 2017 │
│ 2017-05-28 │ LasVegas            │ 2017 │
│ 2017-05-21 │ LasVegas            │ 2017 │
│ 2017-05-14 │ LasVegas            │ 2017 │
│ 2017-05-07 │ LasVegas            │ 2017 │
│ 2017-04-30 │ LasVegas            │ 2017 │
│ 2017-04-23 │ LasVegas            │ 2017 │
│ 2017-04-16 │ LasVegas            │ 2017 │
│ 2017-04-09 │ LasVegas            │ 2017 │
│ 2017-04-02 │ LasVegas            │ 2017 │
│ 2017-03-26 │ LasVegas            │ 2017 │
│ 2017-03-19 │ LasVegas            │ 2017 │
│ 2017-03-12 │ LasVegas            │ 2017 │
│ 2017-03-05 │ LasVegas            │ 2017 │
│ 2017-02-26 │ LasVegas            │ 2017 │
│ 2017-02-19 │ LasVegas            │ 2017 │
│ 2017-02-12 │ LasVegas            │ 2017 │
│ 2017-02-05 │ LasVegas            │ 2017 │
│ 2017-01-29 │ LasVegas            │ 2017 │
│ 2017-01-22 │ LasVegas            │ 2017 │
│ 2017-01-15 │ LasVegas            │ 2017 │
│ 2017-01-08 │ LasVegas            │ 2017 │
│ 2017-01-01 │ LasVegas            │ 2017 │
│ 2017-12-31 │ LosAngeles          │ 2017 │
│ 2017-12-24 │ LosAngeles          │ 2017 │
│ 2017-12-17 │ LosAngeles          │ 2017 │
│ 2017-12-10 │ LosAngeles          │ 2017 │
│ 2017-12-03 │ LosAngeles          │ 2017 │
│ 2017-11-26 │ LosAngeles          │ 2017 │
│ 2017-11-19 │ LosAngeles          │ 2017 │
│ 2017-11-12 │ LosAngeles          │ 2017 │
│ 2017-11-05 │ LosAngeles          │ 2017 │
│ 2017-10-29 │ LosAngeles          │ 2017 │
│ 2017-10-22 │ LosAngeles          │ 2017 │
│ 2017-10-15 │ LosAngeles          │ 2017 │
│ 2017-10-08 │ LosAngeles          │ 2017 │
│ 2017-10-01 │ LosAngeles          │ 2017 │
│ 2017-09-24 │ LosAngeles          │ 2017 │
│ 2017-09-17 │ LosAngeles          │ 2017 │
│ 2017-09-10 │ LosAngeles          │ 2017 │
│ 2017-09-03 │ LosAngeles          │ 2017 │
│ 2017-08-27 │ LosAngeles          │ 2017 │
│ 2017-08-20 │ LosAngeles          │ 2017 │
│ 2017-08-13 │ LosAngeles          │ 2017 │
│ 2017-08-06 │ LosAngeles          │ 2017 │
│ 2017-07-30 │ LosAngeles          │ 2017 │
│ 2017-07-23 │ LosAngeles          │ 2017 │
│ 2017-07-16 │ LosAngeles          │ 2017 │
│ 2017-07-09 │ LosAngeles          │ 2017 │
│ 2017-07-02 │ LosAngeles          │ 2017 │
│ 2017-06-25 │ LosAngeles          │ 2017 │
│ 2017-06-18 │ LosAngeles          │ 2017 │
│ 2017-06-11 │ LosAngeles          │ 2017 │
│ 2017-06-04 │ LosAngeles          │ 2017 │
│ 2017-05-28 │ LosAngeles          │ 2017 │
│ 2017-05-21 │ LosAngeles          │ 2017 │
│ 2017-05-14 │ LosAngeles          │ 2017 │
│ 2017-05-07 │ LosAngeles          │ 2017 │
│ 2017-04-30 │ LosAngeles          │ 2017 │
│ 2017-04-23 │ LosAngeles          │ 2017 │
│ 2017-04-16 │ LosAngeles          │ 2017 │
│ 2017-04-09 │ LosAngeles          │ 2017 │
│ 2017-04-02 │ LosAngeles          │ 2017 │
│ 2017-03-26 │ LosAngeles          │ 2017 │
│ 2017-03-19 │ LosAngeles          │ 2017 │
│ 2017-03-12 │ LosAngeles          │ 2017 │
│ 2017-03-05 │ LosAngeles          │ 2017 │
│ 2017-02-26 │ LosAngeles          │ 2017 │
│ 2017-02-19 │ LosAngeles          │ 2017 │
│ 2017-02-12 │ LosAngeles          │ 2017 │
│ 2017-02-05 │ LosAngeles          │ 2017 │
│ 2017-01-29 │ LosAngeles          │ 2017 │
│ 2017-01-22 │ LosAngeles          │ 2017 │
│ 2017-01-15 │ LosAngeles          │ 2017 │
│ 2017-01-08 │ LosAngeles          │ 2017 │
│ 2017-01-01 │ LosAngeles          │ 2017 │
│ 2017-12-31 │ Louisville          │ 2017 │
│ 2017-12-24 │ Louisville          │ 2017 │
│ 2017-12-17 │ Louisville          │ 2017 │
│ 2017-12-10 │ Louisville          │ 2017 │
│ 2017-12-03 │ Louisville          │ 2017 │
│ 2017-11-26 │ Louisville          │ 2017 │
│ 2017-11-19 │ Louisville          │ 2017 │
│ 2017-11-12 │ Louisville          │ 2017 │
│ 2017-11-05 │ Louisville          │ 2017 │
│ 2017-10-29 │ Louisville          │ 2017 │
│ 2017-10-22 │ Louisville          │ 2017 │
│ 2017-10-15 │ Louisville          │ 2017 │
│ 2017-10-08 │ Louisville          │ 2017 │
│ 2017-10-01 │ Louisville          │ 2017 │
│ 2017-09-24 │ Louisville          │ 2017 │
│ 2017-09-17 │ Louisville          │ 2017 │
│ 2017-09-10 │ Louisville          │ 2017 │
│ 2017-09-03 │ Louisville          │ 2017 │
│ 2017-08-27 │ Louisville          │ 2017 │
│ 2017-08-20 │ Louisville          │ 2017 │
│ 2017-08-13 │ Louisville          │ 2017 │
│ 2017-08-06 │ Louisville          │ 2017 │
│ 2017-07-30 │ Louisville          │ 2017 │
│ 2017-07-23 │ Louisville          │ 2017 │
│ 2017-07-16 │ Louisville          │ 2017 │
│ 2017-07-09 │ Louisville          │ 2017 │
│ 2017-07-02 │ Louisville          │ 2017 │
│ 2017-06-25 │ Louisville          │ 2017 │
│ 2017-06-18 │ Louisville          │ 2017 │
│ 2017-06-11 │ Louisville          │ 2017 │
│ 2017-06-04 │ Louisville          │ 2017 │
│ 2017-05-28 │ Louisville          │ 2017 │
│ 2017-05-21 │ Louisville          │ 2017 │
│ 2017-05-14 │ Louisville          │ 2017 │
│ 2017-05-07 │ Louisville          │ 2017 │
│ 2017-04-30 │ Louisville          │ 2017 │
│ 2017-04-23 │ Louisville          │ 2017 │
│ 2017-04-16 │ Louisville          │ 2017 │
│ 2017-04-09 │ Louisville          │ 2017 │
│ 2017-04-02 │ Louisville          │ 2017 │
│ 2017-03-26 │ Louisville          │ 2017 │
│ 2017-03-19 │ Louisville          │ 2017 │
│ 2017-03-12 │ Louisville          │ 2017 │
│ 2017-03-05 │ Louisville          │ 2017 │
│ 2017-02-26 │ Louisville          │ 2017 │
│ 2017-02-19 │ Louisville          │ 2017 │
│ 2017-02-12 │ Louisville          │ 2017 │
│ 2017-02-05 │ Louisville          │ 2017 │
│ 2017-01-29 │ Louisville          │ 2017 │
│ 2017-01-22 │ Louisville          │ 2017 │
│ 2017-01-15 │ Louisville          │ 2017 │
│ 2017-01-08 │ Louisville          │ 2017 │
│ 2017-01-01 │ Louisville          │ 2017 │
│ 2017-12-31 │ MiamiFtLauderdale   │ 2017 │
│ 2017-12-24 │ MiamiFtLauderdale   │ 2017 │
│ 2017-12-17 │ MiamiFtLauderdale   │ 2017 │
│ 2017-12-10 │ MiamiFtLauderdale   │ 2017 │
│ 2017-12-03 │ MiamiFtLauderdale   │ 2017 │
│ 2017-11-26 │ MiamiFtLauderdale   │ 2017 │
│ 2017-11-19 │ MiamiFtLauderdale   │ 2017 │
│ 2017-11-12 │ MiamiFtLauderdale   │ 2017 │
│ 2017-11-05 │ MiamiFtLauderdale   │ 2017 │
│ 2017-10-29 │ MiamiFtLauderdale   │ 2017 │
│ 2017-10-22 │ MiamiFtLauderdale   │ 2017 │
│ 2017-10-15 │ MiamiFtLauderdale   │ 2017 │
│ 2017-10-08 │ MiamiFtLauderdale   │ 2017 │
│ 2017-10-01 │ MiamiFtLauderdale   │ 2017 │
│ 2017-09-24 │ MiamiFtLauderdale   │ 2017 │
│ 2017-09-17 │ MiamiFtLauderdale   │ 2017 │
│ 2017-09-10 │ MiamiFtLauderdale   │ 2017 │
│ 2017-09-03 │ MiamiFtLauderdale   │ 2017 │
│ 2017-08-27 │ MiamiFtLauderdale   │ 2017 │
│ 2017-08-20 │ MiamiFtLauderdale   │ 2017 │
│ 2017-08-13 │ MiamiFtLauderdale   │ 2017 │
│ 2017-08-06 │ MiamiFtLauderdale   │ 2017 │
│ 2017-07-30 │ MiamiFtLauderdale   │ 2017 │
│ 2017-07-23 │ MiamiFtLauderdale   │ 2017 │
│ 2017-07-16 │ MiamiFtLauderdale   │ 2017 │
│ 2017-07-09 │ MiamiFtLauderdale   │ 2017 │
│ 2017-07-02 │ MiamiFtLauderdale   │ 2017 │
│ 2017-06-25 │ MiamiFtLauderdale   │ 2017 │
│ 2017-06-18 │ MiamiFtLauderdale   │ 2017 │
│ 2017-06-11 │ MiamiFtLauderdale   │ 2017 │
│ 2017-06-04 │ MiamiFtLauderdale   │ 2017 │
│ 2017-05-28 │ MiamiFtLauderdale   │ 2017 │
│ 2017-05-21 │ MiamiFtLauderdale   │ 2017 │
│ 2017-05-14 │ MiamiFtLauderdale   │ 2017 │
│ 2017-05-07 │ MiamiFtLauderdale   │ 2017 │
│ 2017-04-30 │ MiamiFtLauderdale   │ 2017 │
│ 2017-04-23 │ MiamiFtLauderdale   │ 2017 │
│ 2017-04-16 │ MiamiFtLauderdale   │ 2017 │
│ 2017-04-09 │ MiamiFtLauderdale   │ 2017 │
│ 2017-04-02 │ MiamiFtLauderdale   │ 2017 │
│ 2017-03-26 │ MiamiFtLauderdale   │ 2017 │
│ 2017-03-19 │ MiamiFtLauderdale   │ 2017 │
│ 2017-03-12 │ MiamiFtLauderdale   │ 2017 │
│ 2017-03-05 │ MiamiFtLauderdale   │ 2017 │
│ 2017-02-26 │ MiamiFtLauderdale   │ 2017 │
│ 2017-02-19 │ MiamiFtLauderdale   │ 2017 │
│ 2017-02-12 │ MiamiFtLauderdale   │ 2017 │
│ 2017-02-05 │ MiamiFtLauderdale   │ 2017 │
│ 2017-01-29 │ MiamiFtLauderdale   │ 2017 │
│ 2017-01-22 │ MiamiFtLauderdale   │ 2017 │
│ 2017-01-15 │ MiamiFtLauderdale   │ 2017 │
│ 2017-01-08 │ MiamiFtLauderdale   │ 2017 │
│ 2017-01-01 │ MiamiFtLauderdale   │ 2017 │
│ 2017-12-31 │ Midsouth            │ 2017 │
│ 2017-12-24 │ Midsouth            │ 2017 │
│ 2017-12-17 │ Midsouth            │ 2017 │
│ 2017-12-10 │ Midsouth            │ 2017 │
│ 2017-12-03 │ Midsouth            │ 2017 │
│ 2017-11-26 │ Midsouth            │ 2017 │
│ 2017-11-19 │ Midsouth            │ 2017 │
│ 2017-11-12 │ Midsouth            │ 2017 │
│ 2017-11-05 │ Midsouth            │ 2017 │
│ 2017-10-29 │ Midsouth            │ 2017 │
│ 2017-10-22 │ Midsouth            │ 2017 │
│ 2017-10-15 │ Midsouth            │ 2017 │
│ 2017-10-08 │ Midsouth            │ 2017 │
│ 2017-10-01 │ Midsouth            │ 2017 │
│ 2017-09-24 │ Midsouth            │ 2017 │
│ 2017-09-17 │ Midsouth            │ 2017 │
│ 2017-09-10 │ Midsouth            │ 2017 │
│ 2017-09-03 │ Midsouth            │ 2017 │
│ 2017-08-27 │ Midsouth            │ 2017 │
│ 2017-08-20 │ Midsouth            │ 2017 │
│ 2017-08-13 │ Midsouth            │ 2017 │
│ 2017-08-06 │ Midsouth            │ 2017 │
│ 2017-07-30 │ Midsouth            │ 2017 │
│ 2017-07-23 │ Midsouth            │ 2017 │
│ 2017-07-16 │ Midsouth            │ 2017 │
│ 2017-07-09 │ Midsouth            │ 2017 │
│ 2017-07-02 │ Midsouth            │ 2017 │
│ 2017-06-25 │ Midsouth            │ 2017 │
│ 2017-06-18 │ Midsouth            │ 2017 │
│ 2017-06-11 │ Midsouth            │ 2017 │
│ 2017-06-04 │ Midsouth            │ 2017 │
│ 2017-05-28 │ Midsouth            │ 2017 │
│ 2017-05-21 │ Midsouth            │ 2017 │
│ 2017-05-14 │ Midsouth            │ 2017 │
│ 2017-05-07 │ Midsouth            │ 2017 │
│ 2017-04-30 │ Midsouth            │ 2017 │
│ 2017-04-23 │ Midsouth            │ 2017 │
│ 2017-04-16 │ Midsouth            │ 2017 │
│ 2017-04-09 │ Midsouth            │ 2017 │
│ 2017-04-02 │ Midsouth            │ 2017 │
│ 2017-03-26 │ Midsouth            │ 2017 │
│ 2017-03-19 │ Midsouth            │ 2017 │
│ 2017-03-12 │ Midsouth            │ 2017 │
│ 2017-03-05 │ Midsouth            │ 2017 │
│ 2017-02-26 │ Midsouth            │ 2017 │
│ 2017-02-19 │ Midsouth            │ 2017 │
│ 2017-02-12 │ Midsouth            │ 2017 │
│ 2017-02-05 │ Midsouth            │ 2017 │
│ 2017-01-29 │ Midsouth            │ 2017 │
│ 2017-01-22 │ Midsouth            │ 2017 │
│ 2017-01-15 │ Midsouth            │ 2017 │
│ 2017-01-08 │ Midsouth            │ 2017 │
│ 2017-01-01 │ Midsouth            │ 2017 │
│ 2017-12-31 │ Nashville           │ 2017 │
│ 2017-12-24 │ Nashville           │ 2017 │
│ 2017-12-17 │ Nashville           │ 2017 │
│ 2017-12-10 │ Nashville           │ 2017 │
│ 2017-12-03 │ Nashville           │ 2017 │
│ 2017-11-26 │ Nashville           │ 2017 │
│ 2017-11-19 │ Nashville           │ 2017 │
│ 2017-11-12 │ Nashville           │ 2017 │
│ 2017-11-05 │ Nashville           │ 2017 │
│ 2017-10-29 │ Nashville           │ 2017 │
│ 2017-10-22 │ Nashville           │ 2017 │
│ 2017-10-15 │ Nashville           │ 2017 │
│ 2017-10-08 │ Nashville           │ 2017 │
│ 2017-10-01 │ Nashville           │ 2017 │
│ 2017-09-24 │ Nashville           │ 2017 │
│ 2017-09-17 │ Nashville           │ 2017 │
│ 2017-09-10 │ Nashville           │ 2017 │
│ 2017-09-03 │ Nashville           │ 2017 │
│ 2017-08-27 │ Nashville           │ 2017 │
│ 2017-08-20 │ Nashville           │ 2017 │
│ 2017-08-13 │ Nashville           │ 2017 │
│ 2017-08-06 │ Nashville           │ 2017 │
│ 2017-07-30 │ Nashville           │ 2017 │
│ 2017-07-23 │ Nashville           │ 2017 │
│ 2017-07-16 │ Nashville           │ 2017 │
│ 2017-07-09 │ Nashville           │ 2017 │
│ 2017-07-02 │ Nashville           │ 2017 │
│ 2017-06-25 │ Nashville           │ 2017 │
│ 2017-06-18 │ Nashville           │ 2017 │
│ 2017-06-11 │ Nashville           │ 2017 │
│ 2017-06-04 │ Nashville           │ 2017 │
│ 2017-05-28 │ Nashville           │ 2017 │
│ 2017-05-21 │ Nashville           │ 2017 │
│ 2017-05-14 │ Nashville           │ 2017 │
│ 2017-05-07 │ Nashville           │ 2017 │
│ 2017-04-30 │ Nashville           │ 2017 │
│ 2017-04-23 │ Nashville           │ 2017 │
│ 2017-04-16 │ Nashville           │ 2017 │
│ 2017-04-09 │ Nashville           │ 2017 │
│ 2017-04-02 │ Nashville           │ 2017 │
│ 2017-03-26 │ Nashville           │ 2017 │
│ 2017-03-19 │ Nashville           │ 2017 │
│ 2017-03-12 │ Nashville           │ 2017 │
│ 2017-03-05 │ Nashville           │ 2017 │
│ 2017-02-26 │ Nashville           │ 2017 │
│ 2017-02-19 │ Nashville           │ 2017 │
│ 2017-02-12 │ Nashville           │ 2017 │
│ 2017-02-05 │ Nashville           │ 2017 │
│ 2017-01-29 │ Nashville           │ 2017 │
│ 2017-01-22 │ Nashville           │ 2017 │
│ 2017-01-15 │ Nashville           │ 2017 │
│ 2017-01-08 │ Nashville           │ 2017 │
│ 2017-01-01 │ Nashville           │ 2017 │
│ 2017-12-31 │ NewOrleansMobile    │ 2017 │
│ 2017-12-24 │ NewOrleansMobile    │ 2017 │
│ 2017-12-17 │ NewOrleansMobile    │ 2017 │
│ 2017-12-10 │ NewOrleansMobile    │ 2017 │
│ 2017-12-03 │ NewOrleansMobile    │ 2017 │
│ 2017-11-26 │ NewOrleansMobile    │ 2017 │
│ 2017-11-19 │ NewOrleansMobile    │ 2017 │
│ 2017-11-12 │ NewOrleansMobile    │ 2017 │
│ 2017-11-05 │ NewOrleansMobile    │ 2017 │
│ 2017-10-29 │ NewOrleansMobile    │ 2017 │
│ 2017-10-22 │ NewOrleansMobile    │ 2017 │
│ 2017-10-15 │ NewOrleansMobile    │ 2017 │
│ 2017-10-08 │ NewOrleansMobile    │ 2017 │
│ 2017-10-01 │ NewOrleansMobile    │ 2017 │
│ 2017-09-24 │ NewOrleansMobile    │ 2017 │
│ 2017-09-17 │ NewOrleansMobile    │ 2017 │
│ 2017-09-10 │ NewOrleansMobile    │ 2017 │
│ 2017-09-03 │ NewOrleansMobile    │ 2017 │
│ 2017-08-27 │ NewOrleansMobile    │ 2017 │
│ 2017-08-20 │ NewOrleansMobile    │ 2017 │
│ 2017-08-13 │ NewOrleansMobile    │ 2017 │
│ 2017-08-06 │ NewOrleansMobile    │ 2017 │
│ 2017-07-30 │ NewOrleansMobile    │ 2017 │
│ 2017-07-23 │ NewOrleansMobile    │ 2017 │
│ 2017-07-16 │ NewOrleansMobile    │ 2017 │
│ 2017-07-09 │ NewOrleansMobile    │ 2017 │
│ 2017-07-02 │ NewOrleansMobile    │ 2017 │
│ 2017-06-25 │ NewOrleansMobile    │ 2017 │
│ 2017-06-18 │ NewOrleansMobile    │ 2017 │
│ 2017-06-11 │ NewOrleansMobile    │ 2017 │
│ 2017-06-04 │ NewOrleansMobile    │ 2017 │
│ 2017-05-28 │ NewOrleansMobile    │ 2017 │
